feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	Group	Severe	0.229230848826039	0.0763192809112371	0.00346430800138488	0.0261199646329582	CPLM	1.99	96	96	0
5,6-dihydrouridine	Group	non-COVID-19	0.545566148274003	0.181749290279261	0.00348320538807098	0.0262190369211161	CPLM	1.99	96	96	0
caffeine	Group	non-Severe	-2.10083183499819	0.700685665944783	0.00351969161435164	0.0264499597553752	CPLM	1.617	96	54	44
glyco-beta-muricholate	Sex	Male	-1.0312052963765	0.344163587386101	0.00354055911975555	0.0265629427205383	CPLM	1.359	96	46	52
oleate/vaccenate (18:1)	Group	non-COVID-19	0.480437342999804	0.160496139756591	0.00357031352314851	0.0267421180664775	CPLM	1.99	96	96	0
N-acetyl-aspartyl-glutamate (NAAG)	Sex	Male	1.72193364195726	0.575628305631149	0.00359216372066466	0.0268615986599456	CPLM	1.45	96	38	60
dihomolinoleate (20:2n6)	BMI	BMI	0.00726872348756221	0.00243975481651163	0.00372365885605821	0.0277992498860477	CPLM	1.99	96	96	0
2-acrylamidoglycolic acid	Group	Severe	0.364453659626092	0.122376727499677	0.00373643215855038	0.0278034510621543	CPLM	1.013	96	94	2
N-acetylhistamine	Group	Severe	-2.45463223836744	0.824082141439089	0.00373093506576886	0.0278034510621543	CPLM	1.563	96	35	64
taurocholenate sulfate*	Group	Severe	0.772317173316671	0.259414138304512	0.00374718182538748	0.0278379543765327	CPLM	1.99	96	96	0
N-acetylneuraminate	Group	non-COVID-19	0.68603728968922	0.230753421962484	0.00379325566084583	0.0281343424747425	CPLM	1.99	96	96	0
arginine	BMI	BMI	-0.00387874181948126	0.00130673660501804	0.00384711073953984	0.0284873858664462	CPLM	1.056	96	96	0
oleate/vaccenate (18:1)	BMI	BMI	0.00739033303879656	0.00249072836368854	0.00385996791474828	0.0285361913697462	CPLM	1.99	96	96	0
alpha-ketoglutaramate*	Group	Severe	0.385400940724941	0.12994123856144	0.00387338377757861	0.0285889622740567	CPLM	1.273	96	95	1
docosapentaenoate (DPA; 22:5n3)	Group	non-Severe	-0.483779751371969	0.163331830247706	0.00391963820671153	0.0287903748280069	CPLM	1.99	96	96	0
mead acid (20:3n9)	BMI	BMI	0.00898124765076105	0.00303131229775072	0.00390945778793572	0.0287903748280069	CPLM	1.231	96	91	5
sphingomyelin (d18:2/16:0, d18:1/16:1)*	Group	Severe	0.257715399630193	0.087000835417481	0.00391647540027086	0.0287903748280069	CPLM	1.99	96	96	0
1-stearoyl-GPE (18:0)	BMI	BMI	-0.005623514440927	0.00190004768776747	0.00394603323050772	0.0289312230553589	CPLM	1.573	96	96	0
3-methyl-2-oxovalerate	BMI	BMI	0.00719539447653609	0.00243153429198785	0.00395151970584832	0.0289312230553589	CPLM	1.715	96	96	0
glycodeoxycholate	BMI	BMI	-0.0207821290733651	0.0070267969165224	0.00397074784668416	0.0290253381922948	CPLM	1.536	96	63	34
adenine	Group	non-COVID-19	0.631445620339501	0.213695334316946	0.00400208771547622	0.0292075440004467	CPLM	1.258	96	88	8
docosapentaenoate (n6 DPA; 22:5n6)	Group	Severe	-0.537740027011904	0.182068615813387	0.00401845897155228	0.0292360224224173	CPLM	1.99	96	96	0
glutarylcarnitine (C5-DC)	BMI	BMI	0.0160971163433931	0.00545023729672656	0.0040188296083516	0.0292360224224173	CPLM	1.99	96	96	0
7-methylguanine	Age	Age	0.0087818012497511	0.00297972428644673	0.00409389324225827	0.029734593022718	CPLM	1.99	96	96	0
cotinine	Age	Age	-0.0930202131288032	0.0315775576319356	0.00411098443861724	0.0298111833335397	CPLM	1.536	96	21	78
ethylparaben sulfate	Group	non-Severe	-2.55550399931934	0.867936122291789	0.00412823712993852	0.0298412569678413	CPLM	1.693	96	39	59
perfluorooctanesulfonate (PFOS)	Age	Age	0.0211910156666712	0.00719663706550793	0.00412549161229551	0.0298412569678413	CPLM	1.99	96	96	0
3-hydroxysebacate	Group	Severe	1.02597597657118	0.348608100452693	0.00414382198878632	0.0299064426892756	CPLM	1.323	96	78	19
N-formylanthranilic acid	Group	non-Severe	0.812905411533827	0.276594335300571	0.00419383910886778	0.0302195305407973	CPLM	1.99	96	96	0
5alpha-pregnan-diol disulfate	Group	non-Severe	1.02458708410465	0.349324915580244	0.00426748910331449	0.0307016514636559	CPLM	1.623	96	90	6
pelargonate (9:0)	Group	non-COVID-19	0.218396165500556	0.0744894773229069	0.00428181352322196	0.0307561179570233	CPLM	1.99	96	96	0
8-methoxykynurenate	Group	Severe	1.92474573996074	0.65660961200505	0.00428893380065318	0.0307587472884639	CPLM	1.644	96	74	23
N-formylmethionine	Group	non-COVID-19	0.290790087434014	0.0992518381480216	0.00430807198058552	0.0308474210685321	CPLM	1.99	96	96	0
ribitol	Group	Severe	0.242450461116457	0.0827702994927586	0.00431596100978175	0.0308553947229923	CPLM	1.99	96	96	0
nicotinamide riboside	Group	Severe	0.493091662752253	0.168377054241853	0.00432481718026234	0.0308702467694588	CPLM	1.046	96	93	3
N-acetylmethionine sulfoxide	Group	non-COVID-19	1.09259396281429	0.373324143073155	0.00434811083147752	0.0309879447989806	CPLM	1.341	96	66	31
maltose	Group	non-COVID-19	0.951476109326007	0.32579006415249	0.00442699973538635	0.0315008699921085	CPLM	1.708	96	92	4
gamma-glutamylisoleucine*	Group	non-COVID-19	0.280975115854625	0.0963154254884818	0.00446965504005113	0.0317547723126254	CPLM	1.99	96	96	0
4-methyl-2-oxopentanoate	Group	Severe	-0.567170198057377	0.19458895054346	0.00450281191342678	0.0319405069372984	CPLM	1.975	96	96	0
palmitoyl dihydrosphingomyelin (d18:0/16:0)*	Group	Severe	0.314534022502412	0.107984736684234	0.00452846366514717	0.0320718434762041	CPLM	1.99	96	96	0
sulfate*	Group	Severe	0.271250102523814	0.0931414459506961	0.00453541220875614	0.0320718434762041	CPLM	1.99	96	96	0
2S,3R-dihydroxybutyrate	Group	non-Severe	0.447247926437172	0.153844500689161	0.00460333680899102	0.0325016989583645	CPLM	1.99	96	96	0
3-amino-2-piperidone	Group	non-Severe	-0.369073174941214	0.127177445504633	0.00467238485913398	0.0329157611363994	CPLM	1.99	96	96	0
3-formylindole	Group	non-COVID-19	-0.242525488340243	0.0835794607646	0.00467643773720914	0.0329157611363994	CPLM	1.99	96	96	0
2-aminooctanoate	Group	non-COVID-19	-0.643162779981542	0.221849517191579	0.00471252458622208	0.0330548338007685	CPLM	1.539	96	95	1
metabolonic lactone sulfate	Group	Severe	0.569102672182113	0.196330457979315	0.00471797144718919	0.0330548338007685	CPLM	1.475	96	95	1
N-palmitoylserine	Group	non-COVID-19	-0.481045767060046	0.165944900555736	0.00471618113958735	0.0330548338007685	CPLM	1.99	96	96	0
palmitoleoylcarnitine (C16:1)*	Group	Severe	0.636568451421669	0.219673210981315	0.00473034849171908	0.0330906406010579	CPLM	1.061	96	86	10
1-palmitoylglycerol (16:0)	Group	Severe	-0.54624977298592	0.18878176655527	0.00478911154451307	0.0334503281805407	CPLM	1.99	96	96	0
(14 or 15)-methylpalmitate (a17:0 or i17:0)	Group	non-COVID-19	-0.265833182544952	0.0918948723339947	0.00479962902572177	0.0334724511227212	CPLM	1.99	96	96	0
N6-succinyladenosine	Group	non-COVID-19	0.834239039878823	0.288651992537926	0.0048370880556166	0.0336821085707615	CPLM	1.299	96	82	15
phosphate	BMI	BMI	0.0286127835256371	0.00991155143137516	0.00488377223752399	0.0339552652972278	CPLM	1.781	96	69	28
1-methyladenosine	Group	non-Severe	0.277630203362348	0.0963774188963439	0.00497172982620375	0.0343689652571135	CPLM	1.99	96	96	0
palmitoylcholine	Group	Severe	-0.45377209021591	0.157530441435738	0.00497346247352609	0.0343689652571135	CPLM	1.24	96	95	1
pipecolate	Age	Age	0.0215521066310584	0.0074798856928594	0.00496186216634661	0.0343689652571135	CPLM	1.435	96	92	4
pregnenediol sulfate (C21H34O5S)*	Group	Severe	0.62329774107876	0.216276022312759	0.00495305165002328	0.0343689652571135	CPLM	1.956	96	96	0
2-hydroxyarachidate*	Group	non-COVID-19	-0.89812529430171	0.31220251816703	0.00502845120836705	0.0346963133377326	CPLM	1.218	96	68	29
3-hydroxyisobutyrate	Group	non-COVID-19	0.448105242882794	0.155901321533372	0.00506425981671698	0.0348905282985312	CPLM	1.23	96	94	2
hydroxyasparagine	Group	non-COVID-19	0.300212383578792	0.10449694905982	0.00508419425770965	0.0349749556640631	CPLM	1.99	96	96	0
1-carboxyethylvaline	Group	non-Severe	-0.383380616751328	0.133571991199193	0.00512422834954943	0.0351893403851049	CPLM	1.99	96	96	0
taurodeoxycholate	BMI	BMI	-0.0240954471223266	0.00839629070265902	0.00513081291517559	0.0351893403851049	CPLM	1.631	96	70	27
palmitoylcarnitine (C16)	Group	non-Severe	0.344599955914764	0.120351773486485	0.00522804371584548	0.0358022723036997	CPLM	1.99	96	96	0
C-glycosyltryptophan	Group	non-COVID-19	0.614425630252478	0.214959079825125	0.00530299259480566	0.036261003418536	CPLM	1.99	96	96	0
sphingomyelin (d18:2/21:0, d16:2/23:0)*	Sex	Male	-0.300194126283873	0.105090886321745	0.00533085812139898	0.0363968933805861	CPLM	1.045	96	95	1
homostachydrine*	Sex	Male	-0.477698802654076	0.167337885897446	0.00535892816487002	0.0365337707527216	CPLM	1.99	96	96	0
sebacate (C10-DC)	Group	non-COVID-19	0.708221040674139	0.248385936155021	0.0054116914712659	0.0368383302842226	CPLM	1.99	96	96	0
3-hydroxy-2-methylpyridine sulfate	Group	non-COVID-19	-3.95549993029051	1.3880850361626	0.00543796999812007	0.0369619632409534	CPLM	1.088	96	22	77
guaiacol sulfate	Group	non-COVID-19	-1.01929045957509	0.357887873059528	0.00546206475285882	0.0370152423876772	CPLM	1.658	96	87	9
ribitol	BMI	BMI	-0.00333687322500598	0.00117160229013036	0.00546118735340798	0.0370152423876772	CPLM	1.99	96	96	0
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	Age	Age	0.0251221747705392	0.00883485350656637	0.00553382869492768	0.0374311024680864	CPLM	1.99	96	96	0
4-hydroxyphenylacetylglutamine	Group	non-COVID-19	1.84539933349679	0.649220998229802	0.00555050949898017	0.0374311024680864	CPLM	1.609	96	43	55
4-hydroxyphenylacetylglutamine	Age	Age	0.0600158009767541	0.0211127365493188	0.0055480814864696	0.0374311024680864	CPLM	1.609	96	43	55
azelate (C9-DC)	Group	non-COVID-19	0.36684273649939	0.129073675258162	0.00555630770057672	0.0374311024680864	CPLM	1.99	96	96	0
3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)	Group	Severe	-0.892646572563673	0.314170804246841	0.00556974109094858	0.0374432593461432	CPLM	1.99	96	96	0
palmitoyl sphingomyelin (d18:1/16:0)	BMI	BMI	-0.00278600016136353	0.000980648643385917	0.0055745563980424	0.0374432593461432	CPLM	1.99	96	96	0
2-aminooctanoate	Group	non-Severe	-0.643983375785112	0.227535014675153	0.00574849568197902	0.0385547118346575	CPLM	1.539	96	95	1
2,3-dihydroxy-2-methylbutyrate	Sex	Male	0.495497782159534	0.175143131355967	0.00576759553157556	0.0386259265452869	CPLM	1.278	96	92	4
trigonelline (N-methylnicotinate)	Group	non-COVID-19	-0.58820875717813	0.208092031420791	0.00580777838177841	0.0388379188702186	CPLM	1.99	96	96	0
1-methylguanidine	Group	Severe	0.768640913795435	0.272003649716381	0.00582155564071079	0.0388729683105527	CPLM	1.99	96	96	0
N-formylphenylalanine	BMI	BMI	-0.00308251583878051	0.00109207907312765	0.00587566384010992	0.0391618550252325	CPLM	1.99	96	96	0
taurine	Group	non-COVID-19	-0.277237300996615	0.0982332736348121	0.00588201775082544	0.0391618550252325	CPLM	1.416	96	96	0
trizma acetate	BMI	BMI	0.0298978299881416	0.0106078808331326	0.0059458724437105	0.0395292016184783	CPLM	1.663	96	49	49
gamma-glutamylmethionine	Group	non-Severe	-0.475449237635584	0.168779003170021	0.00597073773267396	0.0396324846364799	CPLM	1.516	96	95	1
phenylacetate	BMI	BMI	-0.00718776943711562	0.00255200436588919	0.00597881355846765	0.0396324846364799	CPLM	1.526	96	95	1
catechol sulfate	Group	non-COVID-19	-1.08196781444034	0.384623181622778	0.00603812350427121	0.0399176434747247	CPLM	1.736	96	93	3
pregnanediol-3-glucuronide	Sex	Male	-0.719798356317812	0.255883964910267	0.00603936239659318	0.0399176434747247	CPLM	1.442	96	85	11
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	Group	non-COVID-19	-0.17076290543819	0.0607648260876961	0.00608708876750833	0.040174785865555	CPLM	1.99	96	96	0
1-carboxyethylleucine	Group	non-Severe	-0.441480142069846	0.157304767457038	0.00615156292534381	0.040482973355514	CPLM	1.525	96	95	1
1-stearoyl-GPS (18:0)*	BMI	BMI	0.0259568252341497	0.00924805410781637	0.0061479504793738	0.040482973355514	CPLM	1.21	96	34	65
1-oleoyl-GPC (18:1)	BMI	BMI	-0.00392294828945846	0.00139947593330327	0.00621088846209253	0.0408144098937509	CPLM	1.872	96	96	0
imidazole propionate	Group	non-COVID-19	0.782722742147863	0.279330958385784	0.00622895989617881	0.0408741835262223	CPLM	1.99	96	96	0
creatinine	Group	Severe	0.237825078676588	0.085110481428231	0.00636899499165568	0.041672993091954	CPLM	1.99	96	96	0
tryptophan	Group	Severe	-0.232217288484282	0.0831022789031428	0.00636817902515953	0.041672993091954	CPLM	1.597	96	96	0
3-methyl-2-oxovalerate	Group	Severe	-0.483833694274299	0.173350856257052	0.00642789916628006	0.0419218740893306	CPLM	1.715	96	96	0
malate	Group	non-COVID-19	0.330078022251555	0.118302475645879	0.0064451839081343	0.0419218740893306	CPLM	1.99	96	96	0
methyl glucopyranoside (alpha + beta)	Group	non-COVID-19	-0.685789631871598	0.245774737461976	0.00644155617074465	0.0419218740893306	CPLM	1.301	96	87	9
N-formylkynurenine	Group	non-COVID-19	0.458710045188572	0.164374349975338	0.00643562722088058	0.0419218740893306	CPLM	1.99	96	96	0
retinol (Vitamin A)	Group	non-COVID-19	-0.399264271751665	0.143121443121557	0.0064530596698772	0.0419218740893306	CPLM	1.657	96	96	0
3-hydroxyadipate	Group	Severe	1.0286459679783	0.368865162930458	0.00647158897646007	0.0419823592575487	CPLM	1.681	96	93	3
3-(4-hydroxyphenyl)lactate (HPLA)	Group	Severe	0.366420665297032	0.131528796266566	0.00652349269468333	0.0421988433687328	CPLM	1.99	96	96	0
tryptophan	Group	non-Severe	-0.209149687939897	0.0750728656177034	0.00652170103467499	0.0421988433687328	CPLM	1.597	96	96	0
5alpha-androstan-3alpha,17beta-diol disulfate	Group	non-COVID-19	1.04800057723601	0.376791297467336	0.00660671451428569	0.0426161160029137	CPLM	1.511	96	81	16
palmitoleoylcarnitine (C16:1)*	Group	non-Severe	0.582432231734144	0.209389725689907	0.00660319774474096	0.0426161160029137	CPLM	1.061	96	86	10
3-hydroxy-2-ethylpropionate	Group	non-COVID-19	0.267106492978263	0.0960818409260139	0.00663280330890176	0.0427238843970843	CPLM	1.99	96	96	0
alpha-tocopherol	Group	non-COVID-19	-0.301615559096681	0.108541540353781	0.00665509904767539	0.0428069506541154	CPLM	1.915	96	96	0
cystathionine	Group	non-COVID-19	0.834155255723516	0.300295620513739	0.00667437501076452	0.0428703861763352	CPLM	1.99	96	96	0
carotene diol (1)	Age	Age	0.0104595666207179	0.00376867729464813	0.00671953834253495	0.0429895743868642	CPLM	1.99	96	96	0
homoarginine	Group	non-COVID-19	-0.314278527253913	0.113212610320592	0.00670799745456931	0.0429895743868642	CPLM	1.811	96	96	0
hypotaurine	Group	non-Severe	-0.632589219699197	0.227935074219217	0.0067212509801158	0.0429895743868642	CPLM	1.352	96	92	4
asparagine	Group	non-Severe	-0.210641743358058	0.0759511814050626	0.00675782971736649	0.0431629123883408	CPLM	1.99	96	96	0
docosahexaenoate (DHA; 22:6n3)	Group	non-COVID-19	-0.447787195874551	0.161531482660086	0.00678168317320686	0.0432546010795295	CPLM	1.99	96	96	0
3-hydroxybutyroylglycine	Group	non-COVID-19	0.742590417671389	0.268137759810665	0.00683355926594844	0.0433785162906429	CPLM	1.561	96	93	3
cis-3,4-methyleneheptanoate	Group	Severe	0.488914677525204	0.176537118235682	0.00683286105598327	0.0433785162906429	CPLM	1.874	96	96	0
Fibrinopeptide A (3-15)	Age	Age	0.0318431636608665	0.011501197387186	0.00684810784249968	0.0433785162906429	CPLM	1.644	96	90	6
N-acetylproline	Group	non-COVID-19	-0.252276911355259	0.091089240928932	0.00683121602491173	0.0433785162906429	CPLM	1.99	96	96	0
theanine	Sex	Male	1.98167698063013	0.715755722800725	0.00684873807926487	0.0433785162906429	CPLM	1.672	96	28	71
16-hydroxypalmitate	Group	non-COVID-19	0.275009993322205	0.0994219110156817	0.00689835734070418	0.0435826887058472	CPLM	1.99	96	96	0
1-carboxyethylisoleucine	Group	non-Severe	-0.511478770517029	0.184916396219251	0.0069001138684488	0.0435826887058472	CPLM	1.589	96	95	1
hexanoylcarnitine (C6)	Group	Severe	0.802504121528805	0.290441737569247	0.00695778915617318	0.0438861105501561	CPLM	1.99	96	96	0
arachidonate (20:4n6)	Group	non-Severe	-0.385277724118997	0.139478808643204	0.00697308998629019	0.0439217867186245	CPLM	1.99	96	96	0
xanthine	Group	Severe	0.313401748385193	0.113551822988083	0.00701797589694927	0.0441434561252859	CPLM	1.99	96	96	0
2-aminobutyrate	Group	non-COVID-19	0.321676258328948	0.116602573191244	0.00704267503404216	0.0442377132483145	CPLM	1.256	96	95	1
ethyl beta-glucopyranoside	Group	non-COVID-19	-0.845080621590799	0.306801848484426	0.00712752341116863	0.0446813310031672	CPLM	1.99	96	96	0
leucine	Group	Severe	-0.225407175165051	0.0818408306878047	0.00713292218693513	0.0446813310031672	CPLM	1.99	96	96	0
Fibrinopeptide B (1-12)	Age	Age	0.0138662300518479	0.00504489792588185	0.00724703267389376	0.0453337730726816	CPLM	1.169	96	93	3
carboxyethyl-GABA	Group	non-Severe	0.33587529571318	0.122477505953859	0.00737464764741741	0.0460106674744797	CPLM	1.99	96	96	0
isovalerylcarnitine (C5)	Group	non-COVID-19	0.637401769197116	0.23243293320035	0.00737544735537334	0.0460106674744797	CPLM	1.736	96	95	1
4-methyl-2-oxopentanoate	BMI	BMI	0.00754632282878827	0.00275432697945585	0.0074272498425536	0.0462704456675637	CPLM	1.975	96	96	0
Fibrinopeptide A (8-16)	Group	non-Severe	3.61382818868873	1.32105030118723	0.00751583618027817	0.046758357875665	CPLM	1.16	96	30	69
theanine	Age	Age	-0.0684325020057668	0.0250275406042873	0.00754288877969358	0.0468626405221345	CPLM	1.672	96	28	71
N-acetylmethionine	Group	Severe	-0.727795098476456	0.266292323084813	0.00756866668850029	0.0469465327588634	CPLM	1.404	96	91	5
S-methylcysteine	Group	non-COVID-19	-0.428031055071512	0.156634490949336	0.00757700956911828	0.0469465327588634	CPLM	1.178	96	92	4
4-hydroxyphenylacetate	BMI	BMI	-0.0137547844352395	0.00505230211216163	0.00779588237177245	0.0482370221753421	CPLM	1.383	96	80	17
sulfate*	Group	non-COVID-19	0.231078814076363	0.0849431959495332	0.00784137378970481	0.0484526678945939	CPLM	1.99	96	96	0
5-dodecenoylcarnitine (C12:1)	Group	non-COVID-19	0.669381676988669	0.246186796620294	0.00787188585656571	0.0485752956514908	CPLM	1.324	96	90	6
N-formylmethionine	Group	non-Severe	-0.266199662197235	0.0981290359680702	0.00801005488615487	0.0493610148194171	CPLM	1.99	96	96	0
maleate	Group	Severe	0.3338306951354	0.123106791978582	0.00803315362938735	0.0494364616597703	CPLM	1.233	96	95	1
3-hydroxyadipate	Group	non-COVID-19	0.914515034125948	0.337604185969144	0.00809771594104385	0.0497665295486015	CPLM	1.681	96	93	3
butyrylcarnitine (C4)	Group	non-COVID-19	0.836474829596543	0.308989793447033	0.008136300944411	0.0498541501628278	CPLM	1.687	96	93	3
GlcNAc sulfate conjugate of C21H34O2 steroid	Age	Age	-0.028313496766839	0.0104620671981292	0.00815502538491062	0.0498541501628278	CPLM	1.41	96	67	30
hydroxy-CMPF*	Group	Severe	-0.773419776584324	0.285788328957633	0.00815576237841605	0.0498541501628278	CPLM	1.99	96	96	0
myo-inositol	Group	Severe	0.323317993772752	0.119449419971852	0.00814517138548023	0.0498541501628278	CPLM	1.99	96	96	0
glutamine conjugate of C6H10O2 (2)*	Group	non-Severe	1.27956691274108	0.472938308417975	0.00817162745710052	0.049884170830611	CPLM	1.685	96	87	9
3-methyl-2-oxobutyrate	Group	non-Severe	-0.573683036180619	0.212168097062867	0.0082093925530726	0.0499480958920352	CPLM	1.524	96	94	2
leukotriene B4	Sex	Male	0.469040574476476	0.173480953310696	0.00821412143605657	0.0499480958920352	CPLM	1.459	96	93	3
palmitoleate (16:1n7)	BMI	BMI	0.00801426710418374	0.00296422665787526	0.00821500303538305	0.0499480958920352	CPLM	1.99	96	96	0
methionine	Group	Severe	-0.2838519241955	0.105014743368914	0.00823075289751637	0.0499771315937194	CPLM	1.99	96	96	0
gamma-glutamyl-alpha-lysine	Group	non-Severe	-0.284042148802932	0.105155284520497	0.00827205564431112	0.0501610404849439	CPLM	1.99	96	96	0
N-acetylputrescine	Group	non-Severe	-0.351437305622655	0.130211614622509	0.00832264778290503	0.050400715429986	CPLM	1.99	96	96	0
10-heptadecenoate (17:1n7)	BMI	BMI	0.00698646201552562	0.00259215746387426	0.0084093756084865	0.0507183821239105	CPLM	1.99	96	96	0
hypoxanthine	Group	non-COVID-19	0.593932382434108	0.220300488331163	0.00839122651301863	0.0507183821239105	CPLM	1.99	96	96	0
sarcosine	Group	Severe	-0.49490430061168	0.183652288546811	0.00841965236839622	0.0507183821239105	CPLM	1.99	96	96	0
sphingomyelin (d18:1/20:1, d18:2/20:0)*	Group	non-Severe	0.241287152628012	0.0895142543150666	0.00840271505095184	0.0507183821239105	CPLM	1.99	96	96	0
